,account_uuid,premium
2039,eff72fe4-65282-7f54-db4cf-7feda27b51,704.0
2040,efface4c-b9e98-e643-dc697-dce221b67f,2961.0
2041,f00f9536-1c80-451d-878b-f1d9607bb637,4611.0
2042,f01a99c3-956a1-ee7e-afe69-bcb43997be,1884.0
2043,f0451f4f-cae0-4409-a930-76016c52b8bf,9836.0
2044,f04c079a-8bb6-476f-bcfb-9c1c45ef7d6a,2893.0
2045,f069a91b-9551-4014-ac93-7702e3ed6589,546.0
2046,f074fc5c-1cd9d-06ce-d99a0-aab0617c24,688.0
2047,f0b98a85-78bc4-1bb2-7f008-2d6ecd374b,500.0
2048,f0c4436b-77af7-27fc-73145-1b2c6e3394,390.0
2049,f0e5f054-8765-489d-bfea-130dc3a24ef2,495.0
2050,f0fc28bf-13454-cdc0-b6fc1-ca1adf6f58,1393.0
2051,f12ffae7-af65d-860c-50f5b-93823ce1e1,1274.0
2052,f13e32ba-66c80-d20a-e64e0-d9bfe6535f,500.0
2053,f13f9a60-eb15e-d912-ac47e-bb5dd0aabd,757.0
2054,f162b9ef-f820e-c526-9a64f-7a9e08524f,1129.73
2055,f1637841-3c7ff-8892-0b3af-02eb19fabb,1476.0
2056,f1696553-2a9e-4689-be89-b1cc7fa762bd,1984.94
2057,f1960a68-fb82c-3614-129ed-e4a2911a75,1912.0
2058,f1a98522-3b112-90d0-209fb-4f672fb396,3080.0
2059,f1d87595-fee0e-4667-7d47f-118ffbffcf,6081.1
2060,f1e0c7f2-cadcd-a9be-0b060-4078e0f219,850.0
2061,f1f27e51-b7f8e-545b-3a2e9-bc7f2fe37b,1635.0
2062,f1fc6e3b-3a7e9-ba40-10ebd-c1ae0ed2b6,5915.0
2063,f20d3a89-f8617-683d-b999c-e953014f0d,11900.0
2064,f2120213-2fe56-2f46-24602-8c0e9800c0,500.0
2065,f2196480-00e2d-1703-04355-a3904d3f0c,500.0
2066,f23c0956-54307-c8a7-79d3e-c9b3abc7d5,958.0
2067,f24147ed-a1be5-e7f0-86747-f8d1b162fb,2900.0
2068,f248a820-8d23e-e0a2-ed0ec-07314611ed,1715.0
2069,f24bf33a-d700-4672-a030-8e9d521eebdf,549.0
2070,f272bb7b-160ce-181f-d0d8f-e0fab3bab7,1663.0
2071,f2800136-c6d82-a9d5-e8cab-03b7acc900,8028.0
2072,f29a7685-827f-4b49-8c62-b33e81a03c0f,970.0
2073,f2b56c41-7dd96-6567-8780b-eec237b546,1901.32
2074,f2da1407-7e738-d16f-fc16f-ba03f65537,1254.0
2075,f2ef5640-dde8-4661-9d5b-96be16d3d525,871.0
2076,f3004c9a-bf0b9-4f51-0fe38-e6272e33d7,593.0
2077,f318532c-2884f-f290-333ce-3a6e6d7a18,4471.0
2078,f3392700-22b2-4465-97fb-c80fa828d314,946.0
2079,f36f6af5-701c9-ca04-75e5b-e9c72215aa,1460.0
2080,f3a1a70c-50121-53d1-148b8-9e5b0cf178,1005.0
2081,f3a59392-81cc-4ce6-998d-0f65754ba3f9,671.39
2082,f3bcc7b8-d6546-ccbf-bcabb-ed5395271c,1837.5
2083,f3c27c4e-83a1a-1569-1dd1c-8592841322,6641.0
2084,f3cb79af-bf15d-9bee-69c16-409dd4e5e9,1000.0
2085,f3e84873-1bba-43ac-ae0b-13216931a83a,1184.0
2086,f410cd91-72a9a-4936-b65ec-e4d5a67840,350.0
2087,f420194c-e7c3-42aa-98e6-44ba5cd660b4,746.0
2088,f43c6a1e-6c6f-4fa5-aeb6-e7a9307e14c8,1415.0
2089,f478e55f-d508f-97f8-84641-ad17ca6e83,1572.0
2090,f4f10acb-2e4a5-df4f-4fc3b-08780aff20,1687.0
2091,f4fb9691-69f70-9974-76c39-761308f162,2963.24
2092,f4ff4334-5849-4dd7-b781-249d01de83b6,15951.0
2093,f5041666-66396-25e4-c8189-4fc8c8041b,822.0
2094,f5043c79-8f6cb-b0cb-7e39a-2a169f6108,816.0
2095,f504b29f-a11ee-fe7d-1adec-934bb6ad8f,1465.0
2096,f50d14a0-de6f-4b1a-a9f6-bac4b4d87816,1021.0
2097,f5286eeb-6a734-cd28-c739e-708657340e,500.0
2098,f54e09a0-0b2a9-7ddc-e8939-2f72da7b65,500.0
2099,f54f8b6c-e939b-0737-d032d-0bdb2a1ae8,1040.0
2100,f55ae839-6638d-66ac-dc128-44b59a71c2,500.0
2101,f56c9d80-8d2c8-e054-865d1-41d4b1a19f,500.0
2102,f5942e04-315c-429f-b32a-02fbea6308dc,2224.0
2103,f5cb31a4-3a06-4194-9b87-b560ac20cdd7,2194.0
2104,f5d9bcb2-15174-d79e-f7abb-f63494d96a,3199.0
2105,f5f19951-05061-94f4-24df2-c657e5ddc9,495.0
2106,f5f393aa-ef280-58c3-03354-a74acc61a4,530.0
2107,f5f756ad-bba41-a3e7-e1768-51622486f3,2820.0
2108,f61938ce-61f5f-2baf-9010a-9d63120280,1065.36
2109,f6415575-da1cf-0e1c-a10a0-8bb33851e7,750.0
2110,f64ae4ca-7a0f-419c-910f-b302e6bd7971,877.56
2111,f65d6f3a-288ee-e4d1-86fa6-3eeb6bda77,543.51
2112,f66f8408-4db10-38df-5c415-7d11372261,2247.0
2113,f67972e0-d3b37-751e-c424f-75b11e0b7f,67762.0
2114,f691c879-66793-7917-2db1a-6953cd9612,987.9100000000001
2115,f6a111b3-f5f6b-e650-5959e-5a0b7591c6,3200.0
2116,f6cbe8b5-e29f-4138-9bef-ecb6a6c57c2b,2119.5
2117,f6eb612f-bfe3-453d-a11a-82dd08d31efd,1475.0
2118,f766c6db-5b66-4f8c-9e1e-c0619c1de24d,1011.0
2119,f78b8cd4-1cbf-43e3-b8b2-663cb5350c1d,346.0
2120,f7ad7159-9724d-6f16-bc03f-2f7d214e92,400.0
2121,f7be42f2-fc0af-b35d-56e7c-1402f71c3e,867.0
2122,f7c6ed00-140a-4f77-bbcf-e863c019f741,350.0
2123,f7c73ca5-145b-4469-8376-55f29425ee1c,2370.0
2124,f7cf9614-7e5f-486e-8b79-e223f18651f5,1988.25
2125,f7d5ba91-80dc-449c-af81-d09a9953d797,685.25
2126,f7f02b2a-ddf38-f3ba-943f2-056fd8a7c2,4532.0
2127,f7f8d6c8-e5843-2f32-6af6d-02edbcf270,3388.3
2128,f814d048-85845-fe3e-a294d-eaa8ad5920,1389.0
2129,f81ea94e-afebd-e979-4b0ac-a10edcd00e,6828.0
2130,f81fe55e-1d09-4d30-8feb-28e075baa3d7,9898.0
2131,f82f9c4b-bbec0-846a-51cdc-8db574c68e,665.0
2132,f8a08383-2091a-2853-7de36-377a41ad2f,1145.04
2133,f8b27604-35d4b-e18a-6cef6-1008f03e9f,583.0
2134,f8bf4ebe-31ea-402c-81a3-f729aae47f8f,4194.02
2135,f8dec3f5-3d448-b8d7-c115a-f99aadc533,10136.0
2136,f8f03e4a-da2cb-2cf7-34c6c-98c8116c7c,2474.0
2137,f8fb81d3-5cc2-4825-a8d6-2b50dc7e9d5e,522.0
2138,f90dc780-d2c3-43dd-8e3d-4f3ef932e4c8,4288.0
2139,f91d1af0-aa1e-42fa-aa0e-6660de8e11f9,1864.0
2140,f9235414-f680-4c7e-bf6c-304f8f97709b,1232.72
2141,f92f3972-aee24-0c6a-e369c-34564b67e9,502.0
2142,f951a53b-b680-4b40-95ad-fa4966613abd,750.0
2143,f96aee1e-2b70b-f03c-c3285-af57df11e7,15480.0
2144,f97e1389-6d43f-484d-413c8-017b8f78ea,4686.0
2145,f97fba07-2b1f6-872e-07760-29d256f99b,999.0
2146,f99902ff-07560-c1e9-f5fbe-f59129ae8c,1569.51
2147,f9998480-baab5-5d66-608f2-8b57923b85,619.0
2148,fa269a46-481a1-5968-26789-3cb146c5f0,1579.16
2149,fa3e9313-189df-f29d-e226a-eff8beeef8,1109.0
2150,fa45b870-d3e3c-39f4-bee11-93726bb7f0,6847.25
2151,fa4d27f0-3ab44-e317-376be-36e4dc848d,2863.0
2152,fa748e8c-b244f-ae59-ad837-04e3fd385c,1854.0
2153,fa9260d2-4279-42d1-8faa-2aa3bd1b6567,1417.06
2154,facbc79b-d138e-298b-7ac94-6b22eb08b1,9509.0
2155,fb3e7e07-ae866-4105-f80be-65c5532736,350.0
2156,fb4ec679-18e8e-33d6-29711-e8f0515475,1551.0
2157,fb5420e5-acbb6-7b35-6a467-eb90180610,3161.0
2158,fb7e6249-f54c-450f-b35b-ea14b137337a,495.0
2159,fbe6e7c1-d425b-d179-02602-2a60db8b53,500.0
2160,fbf7ea81-7e3a-4fa0-83ba-7bdba6bfb464,495.0
2161,fbfd3cc3-a3611-7126-0fe2e-618e1d1248,67040.0
2162,fc080cd7-3cb5d-7bb1-62bfe-c860b7ae09,8191.0
2163,fc17ad42-ced3-46d2-aa3f-288b7b5a6cb5,789.75
2164,fc2a65c0-87a25-f5a5-c67ef-5bdb476a1e,650.0
2165,fc4afa15-d7a88-f885-5cab6-3e1e6b5708,550.0
2166,fc5bb78d-14069-d744-7838b-5efa2ac6d3,509.0
2167,fc772a38-629ea-3779-256f7-22fea4f155,19079.0
2168,fc92d5c2-1fcd8-f813-01d71-24a0e5f150,500.0
2169,fc97744d-9e9a-47a9-b923-1e2c3016c896,2149.0
2170,fc99b74d-25a9-4480-9992-d16d32a72ccc,700.0
2171,fcd8195e-ef941-7744-8261c-25ee4847bc,1000.0
2172,fce9d29c-498c0-6671-fcbe9-c08d96e973,673.0
2173,fcf85b63-f359-4298-8712-eb1711e79a2f,1959.0
2174,fd070552-a9613-26a1-74711-7dc7f39f89,345.0
2175,fd275963-993f3-2cad-123fb-19d518d4bb,500.0
2176,fd7ff1a7-87550-f723-d712e-d71622f791,350.0
2177,fd88402e-f71df-d87b-d0b52-701063fa21,1085.0
2178,fd9893df-368c3-ac43-1b3e7-ef621ea175,603.0
2179,fdb7c2c9-5ec1c-e3f2-31276-1162ad0210,2181.0
2180,fdb92645-3780-4f6f-b42f-629bc4594030,1556.75
2181,fe113301-0df2a-34d8-37fde-db6bdde946,1234.0
2182,fe3efc8a-3b3ed-bbec-7088d-b5b28008b8,345.0
2183,fe40465e-03119-13e8-2cbcd-d193d4c403,13885.11
2184,fe47a0f6-b65c1-6a5a-2539f-9fab6e4a46,350.0
2185,fe80c029-7fdba-8af3-127ba-a0d8e14ffc,1750.0
2186,fe8da771-fabee-f774-84504-10ec787247,586.0
2187,fec1d423-547f-486f-b9f3-59389154648f,350.0
2188,fee06458-709e9-5134-03764-5ab9daa266,731.25
2189,fef4a4a5-8879b-6782-e03a5-c071245040,500.0
2190,fefe726a-5f5fe-451d-5dff0-10eb757be4,500.0
2191,ff00821d-8d3e-4bca-a0f4-a96fe34c3ac6,1588.22
2192,ff1302d7-817af-c153-1e06d-49229fc8ad,8533.16
2193,ff18b67c-4801-48c8-97ca-259c06b60b61,12349.75
2194,ff3822c4-907ca-0da4-a06db-6deb800602,500.0
2195,ff4b624e-906e6-24e3-a128b-ee25dab4ce,597.0
2196,ff5b8d3e-5842-4495-b7bc-8c20bdac4bf8,5923.0
2197,ff7ba7a6-2d9a-4e26-8344-d2254e2cd747,3284.34
2198,ffd84807-18c22-ea59-71f3a-133f375af5,1705.0
